0.16351,0.9211
0.79466,0.57739
0.44004,0.25761
0.75195,0.22867
0.064187,0.76733
0.6712,0.71521
0.64206,0.41905
0.39076,0.81614
0.31743,0.81454
0.78907,0.85226
0.50564,0.63566
0.95089,0.44396
0.060019,0.86675
0.63119,0.35507
0.997,0.22417
0.65245,0.60499
0.38725,0.14219
0.025135,0.42111
0.1841,0.72578
0.37036,0.84156
0.73423,0.57103
0.17686,0.95738
0.26532,0.92458
0.22377,0.37356
0.0875,0.64012
0.18062,0.045051
0.72317,0.34744
0.66062,0.38387
0.62735,0.02165
0.91057,0.80056
0.74585,0.81311
0.38331,0.61728
0.57549,0.53005
0.27507,0.24863
0.45164,0.22771
0.80445,0.9861
0.029992,0.53566
0.087077,0.80209
0.98914,0.066946
0.9394,0.018178
0.68384,0.78374
0.53414,0.88536
0.899,0.62594
0.13787,0.2178
0.18214,0.04182
0.10694,0.61644
0.93966,0.35446
0.41063,0.98435
0.94558,0.67664
0.9883,0.76683
0.3367,0.66238
0.24417,0.29551
0.68018,0.52785
0.41159,0.60264
0.75052,0.58353
0.55179,0.58357
0.51182,0.082593
0.71957,0.99616
0.35453,0.97126
0.34645,0.88654
0.45469,0.41343
0.21773,0.12565
0.30891,0.7261
0.78287,0.69379
0.0098023,0.84321
0.92233,0.77095
0.04266,0.37819
0.70434,0.72951
0.22428,0.26905
0.67303,0.47749
0.62372,0.23644
0.17712,0.82964
0.76692,0.93448
0.10789,0.18223
0.099095,0.48976
0.19325,0.89589
0.09909,0.044166
0.5573,0.7725
0.31194,0.17898
0.33896,0.21015
0.51015,0.90636
0.62892,0.10153
0.39085,0.054617
0.50128,0.43172
0.99756,0.8116
0.48565,0.89445
0.13755,0.39
0.92736,0.91749
0.71357,0.61834
0.34329,0.93603
0.12477,0.73059
0.64648,0.83315
0.39828,0.74982
0.83522,0.32246
0.55226,0.97913
0.54931,0.33042
0.61947,0.36064
0.75651,0.4139
0.49235,0.69474
0.97273,0.32775
0.8378,0.73907
0.95417,0.031923
0.35687,0.66265
0.2815,0.23038
0.71113,0.62457
0.59061,0.66044
0.047555,0.34878
0.45134,0.2409
0.71505,0.85618
0.28151,0.73105
0.13776,0.83672
0.1386,0.58821
0.36616,0.80676
0.50378,0.48959
0.87705,0.35314
0.44944,0.96353
0.042298,0.97296
0.18921,0.66712
0.58644,0.67511
0.36102,0.62028
0.81115,0.019257
0.083874,0.9748
0.65135,0.23124
0.40349,0.12202
0.26844,0.25785
0.33167,0.15223
0.34801,0.12166
0.88415,0.094278
0.93004,0.39902
0.047401,0.34237
0.73597,0.79468
0.54491,0.68622
0.89363,0.054792
0.30366,0.046192
0.19548,0.72017
0.72175,0.8778
0.58243,0.070684
0.92274,0.80037
0.28595,0.54366
0.98478,0.71568
0.83897,0.43326
0.47062,0.56071
0.26909,0.74902
0.50389,0.64681
0.30775,0.13872
0.47557,0.36246
0.78811,0.7803
0.66851,0.1335
0.021556,0.55984
0.30082,0.93941
0.9809,0.28662
0.80082,0.89611
0.59753,0.88402
0.94373,0.54916
0.72839,0.57676
0.025857,0.44653
0.6463,0.5212
0.37231,0.93713
0.82953,0.84909
0.37253,0.59318
0.87255,0.9335
0.66846,0.20678
0.65385,0.072052
0.40673,0.66693
0.93373,0.81095
0.48455,0.75675
0.41705,0.97179
0.98797,0.86415
0.38888,0.45474
0.24669,0.78442
0.88284,0.91371
0.55828,0.59887
0.14888,0.89971
0.45039,0.20567
0.89965,0.76259
0.88249,0.28495
0.67323,0.66428
0.12281,0.40732
0.27529,0.71667
0.28338,0.8962
0.82658,0.39003
0.4979,0.69481
0.83437,0.60963
0.57474,0.32604
0.45642,0.7138
0.88441,0.72086
0.018613,0.67478
0.43851,0.43782
0.11704,0.81468
0.32486,0.24623
0.34271,0.37569
0.54655,0.56192
0.39582,0.39813
0.51537,0.65753
0.95092,0.72235
0.40008,0.83187
0.13434,0.060467
0.084247,0.1639
0.32422,0.30173
0.011681,0.53991
0.095373,0.14651
0.63114,0.85932
0.97422,0.57084
0.99685,0.55354
0.51546,0.33068
0.43,0.49181
0.071037,0.88774
0.064634,0.43618
0.82663,0.39453
0.61347,0.81864
0.88624,0.93111
0.19078,0.25858
0.89787,0.59336
0.50384,0.61281
0.81942,0.53189
0.20208,0.45389
0.42791,0.96605
0.62006,0.69539
0.72016,0.3469
0.51699,0.55669
0.1565,0.56206
0.6948,0.42646
0.83627,0.73139
0.36003,0.45421
0.38639,0.77555
0.73427,0.43028
0.69375,0.94521
0.78423,0.70557
0.10933,0.38993
0.5909,0.45938
0.05034,0.22869
0.83419,0.015645
0.86371,0.078069
0.66904,0.50021
0.21799,0.57162
0.12219,0.67117
0.59959,0.055976
0.056343,0.1525
0.019621,0.43518
0.83222,0.61739
0.52013,0.86387
0.097698,0.90805
0.10802,0.517
0.14316,0.55937
0.0045796,0.76668
0.84871,0.91682
0.98697,0.50513
0.27142,0.10075
0.50785,0.58561
0.76289,0.082963
0.6616,0.51698
0.17105,0.93856
0.59048,0.44063
0.94192,0.65591
0.45195,0.8397
0.53262,0.55389
0.68007,0.36719
0.23929,0.57892
0.86689,0.40678
0.11262,0.44385
0.30018,0.40139
0.83336,0.40363
0.39018,0.36045
0.14026,0.26013
0.086815,0.4294
0.25728,0.29756
0.42486,0.11921
0.49507,0.70641
0.24357,0.78507
0.07409,0.39388
0.0033941,0.22068
0.0013006,0.18918
0.14248,0.26808
0.17489,0.13865
0.59889,0.90106
0.93938,0.22118
0.48267,0.37601
0.52378,0.26487
0.068357,0.43633
0.17385,0.026107
0.95468,0.4306
0.96156,0.76241
0.0073487,0.68004
0.70595,0.64513
0.55231,0.21811
0.77237,0.22803
0.37086,0.89093
0.85638,0.40243
0.31802,0.60864
0.9102,0.9091
0.59159,0.33257
0.85306,0.4424
0.90436,0.033179
0.53243,0.7165
0.1793,0.33653
0.18771,0.32193
0.40386,0.54857
0.048739,0.55273
0.27481,0.2415
0.24315,0.15416
0.95642,0.93566
0.81871,0.72826
0.17581,0.36037
0.18879,0.0011984
0.31642,0.69962
0.62526,0.54306
0.43904,0.28743
0.50166,0.76155
0.76241,0.57606
0.74766,0.64553
0.12322,0.5044
0.34726,0.092148
0.14785,0.19817
0.67227,0.43151
0.6944,0.25678
0.0097586,0.53228
0.27939,0.94623
0.90644,0.39268
0.024855,0.67144
0.83717,0.9715
0.056933,0.45032
0.58247,0.68664
0.71943,0.65004
0.72691,0.37385
0.58158,0.11612
0.057654,0.97977
0.28482,0.59497
0.96216,0.18578
0.19304,0.34164
0.9329,0.39067
0.27322,0.15195
0.39711,0.37472
0.13111,0.43504
0.091513,0.61463
0.010979,0.57326
0.78973,0.23537
0.44802,0.56936
0.061401,0.49629
0.64232,0.22127
0.83706,0.97108
0.84637,0.506
0.27888,0.74662
0.23693,0.95735
0.62026,0.60026
0.1726,0.090347
0.25526,0.85857
0.91107,0.69963
0.72518,0.22989
0.57605,0.81063
0.40384,0.98844
0.089999,0.32094
0.51141,0.060606
0.72569,0.55656
0.52936,0.82998
0.85876,0.78903
0.31783,0.45221
0.75223,0.10986
0.10974,0.26988
0.52464,0.97265
0.71041,0.31186
0.29146,0.85036
0.91165,0.63928
0.25537,0.088666
0.83826,0.58472
0.94811,0.061029
0.58464,0.28511
0.82773,0.19099
0.44253,0.39341
0.82657,0.67687
0.2076,0.3181
0.13381,0.67146
0.57099,0.16977
0.14766,0.47608
0.9081,0.55218
0.03294,0.053863
0.80506,0.45137
0.38265,0.78964
0.36429,0.53235
0.71166,0.87148
0.32869,0.65012
0.97484,0.075967
0.58702,0.41389
0.30914,0.26383
0.75877,0.99522
0.18657,0.78115
0.1958,0.99236
0.80226,0.42423
0.72886,0.49835
0.80899,0.35651
0.073243,0.59099
0.91019,0.19377
0.43237,0.74916
0.039184,0.94632
0.76367,0.55882
0.18384,0.49795
0.51785,0.99424
0.85485,0.9624
0.67894,0.4035
0.93498,0.47948
0.23179,0.39629
0.70508,0.55856
0.75663,0.99548
0.96243,0.53507
0.96387,0.11563
0.051448,0.30435
0.58019,0.53096
0.90121,0.54055
0.43198,0.54267
0.71241,0.016675
0.80092,0.14251
0.47847,0.25684
0.36909,0.66176
0.16961,0.27878
0.19822,0.19507
0.32684,0.88034
0.4711,0.40397
0.17923,0.96892
0.40746,0.84449
0.61533,0.37661
0.87718,0.78485
0.46495,0.81398
0.89844,0.42924
0.33433,0.59665
0.90199,0.70207
0.37746,0.73496
0.9541,0.54281
0.54011,0.31111
0.071235,0.18198
0.092989,0.46349
0.0093325,0.91503
0.64274,0.0014191
0.030385,0.20847
0.45497,0.12727
0.0086477,0.72708
0.35412,0.78045
0.43666,0.43655
0.049213,0.049632
0.0911,0.59404
0.24108,0.84137
0.85721,0.96361
0.4889,0.22031
0.22621,0.53679
0.76211,0.34757
0.46123,0.63932
0.91734,0.16157
0.71564,0.57774
0.4333,0.88424
0.39305,0.17898
0.63333,0.624
0.32794,0.80297
0.99948,0.98098
0.12704,0.23224
0.023632,0.60743
0.11081,0.40746
0.88408,0.54813
0.369,0.20835
0.44094,0.9562
0.12403,0.47076
0.8569,0.04339
0.69163,0.97899
0.28327,0.13378
0.68528,0.90945
0.61087,0.89998
0.19343,0.75442
0.34626,0.41863
0.15572,0.819
0.62492,0.73856
0.80511,0.067223
0.95079,0.49758
0.75515,0.74241
0.83113,0.1565
0.45731,0.6181
0.93218,0.83509
0.89542,0.58252
0.58275,0.85493
0.034866,0.88542
0.40773,0.036382
0.74615,0.15483
0.14391,0.60596
0.25448,0.32415
0.40179,0.40637
0.38619,0.6098
0.16689,0.18809
0.094629,0.32319
0.7696,0.23412
0.74037,0.69282
0.82408,0.82798
0.29337,0.30937
0.52303,0.3253
0.83184,0.81029
0.557,0.26296
0.68057,0.23365
0.45643,0.38457
0.5386,0.9917
0.75522,0.98045
0.23478,0.52856
0.051436,0.75688
0.60198,0.85717
0.98828,0.92948
0.40951,0.00034146
0.54088,0.20773
0.21928,0.32581
0.095949,0.74753
0.74851,0.5433
0.33813,0.83233
0.55257,0.95754
0.89283,0.3565
0.5464,0.34668
0.6228,0.79662
0.74587,0.12554
0.82239,0.025151
0.41443,0.73141
0.78137,0.36729
0.74487,0.89227
0.2426,0.1296
0.22507,0.35001
0.28708,0.92749
0.051314,0.59267
0.1629,0.83841
0.16756,0.5022
0.99933,0.35541
0.047078,0.21366
0.39784,0.33367
0.2296,0.93612
0.68319,0.96211
0.43797,0.94034
0.0058343,0.61031
0.80108,0.23298
0.93247,0.76326
0.82645,0.57346
0.79258,0.32904
0.22346,0.31239
0.58452,0.82991
0.29046,0.40255
0.86206,0.61474
0.99119,0.2037
0.82721,0.67586
0.24895,0.47579
0.39908,0.59944
0.80052,0.10507
0.82144,0.84109
0.35451,0.43007
0.57224,0.70082
0.74247,0.75788
0.38913,0.4293
0.95634,0.57297
0.84972,0.27635
0.62232,0.58836
0.96347,0.085903
0.5005,0.52159
0.090166,0.90467
0.88439,0.43899
0.78172,0.14847
0.61982,0.26062
0.44566,0.844
0.1962,0.30385
0.48329,0.33781
0.79849,0.98749
0.15905,0.23688
0.70224,0.37547
0.9737,0.97231
0.6437,0.8601
0.40188,0.63193
0.98524,0.55948
0.93359,0.72034
0.48404,0.63903
0.88764,0.19874
0.39537,0.99218
0.40235,0.65886
0.90135,0.99538
0.65316,0.10844
0.036114,0.61809
0.56714,0.96196
0.74611,0.66252
0.52331,0.25989
0.96199,0.5402
0.03027,0.69631
0.51972,0.059031
0.89004,0.3302
0.2297,0.11395
0.31092,0.22843
0.652,0.06616
0.27543,0.28182
0.88007,0.44433
0.75591,0.6033
0.78327,0.11393
0.97856,0.8486
0.050646,0.4662
0.32565,0.63021
0.2303,0.57988
0.60316,0.59988
0.44843,0.035423
0.51381,0.40773
0.10805,0.45988
0.45088,0.55114
0.8054,0.70085
0.87224,0.052192
0.21968,0.45964
0.95853,0.79005
0.45187,0.33343
0.059095,0.74091
0.50679,0.19993
0.42719,0.16869
0.75169,0.36835
0.94182,0.017173
0.82906,0.62659
0.53875,0.65051
0.72663,0.094489
0.87757,0.014362
0.2943,0.17991
0.92629,0.06818
0.58109,0.63715
0.65127,0.86462
0.055953,0.81686
0.52892,0.69435
0.2124,0.54328
0.70252,0.95643
0.44454,0.085398
0.05734,0.62945
0.79618,0.69119
0.34531,0.94682
0.52019,0.95381
0.073596,0.20703
0.77503,0.91419
0.78255,0.29553
0.15185,0.84791
0.78485,0.27083
0.22781,0.32102
0.82956,0.82218
0.57068,0.57183
0.28602,0.69913
0.79626,0.44159
0.44622,0.46566
0.27904,0.67538
0.90366,0.90853
0.7472,0.26051
0.68964,0.13183
0.1235,0.1909
0.14573,0.58504
0.073362,0.82233
0.7229,0.92586
0.49264,0.65488
0.89012,0.53853
0.28221,0.97596
0.036426,0.32624
0.97301,0.36503
0.30915,0.12091
0.91577,0.13548
0.33212,0.89748
0.49965,0.61529
0.58313,0.69825
0.029332,0.52788
0.032073,0.82714
0.33999,0.84671
0.24607,0.58149
0.93768,0.047787
0.053978,0.020618
0.68148,0.59863
0.11403,0.79625
0.61785,0.070214
0.069279,0.13601
0.78889,0.092398
0.23787,0.24365
0.10482,0.85835
0.6982,0.73374
0.65053,0.51627
0.32639,0.66178
0.11757,0.14782
0.019765,0.96429
0.97037,0.12386
0.46741,0.65669
0.29019,0.75454
0.55812,0.42779
0.26719,0.75374
0.89838,0.72844
0.40683,0.93832
0.25543,0.53316
0.95475,0.26775
0.25008,0.92767
0.068582,0.2994
0.59158,0.2033
0.63588,0.79837
0.5017,0.65081
0.79595,0.23337
0.60084,0.11246
0.51577,0.83784
0.92079,0.49823
0.27761,0.65252
0.9173,0.50984
0.97419,0.19728
0.11118,0.29735
0.39642,0.42076
0.31148,0.69384
0.091872,0.40209
0.29518,0.3065
0.10556,0.59383
0.28273,0.15522
0.00065867,0.2836
0.55081,0.8709
0.042253,0.90472
0.13097,0.83373
0.80047,0.91788
0.1373,0.50473
0.40496,0.17357
0.57518,0.60622
0.21445,0.51993
0.98919,0.48992
0.69487,0.41142
0.034777,0.29283
0.80144,0.3465
0.083316,0.51111
0.36683,0.73948
0.52474,0.80452
0.81691,0.18947
0.12369,0.821
0.6379,0.01612
0.89595,0.51538
0.54452,0.60644
0.76044,0.85535
0.38287,0.084649
0.73387,0.33199
0.83975,0.37172
0.82822,0.17652
0.12952,0.87988
0.044079,0.68672
0.73377,0.43717
0.37984,0.97966
0.39899,0.44019
0.15681,0.32603
0.31406,0.8945
0.24702,0.31068
0.40887,0.70801
0.14364,0.87132
0.083156,0.46174
0.030389,0.7532
0.70004,0.21451
0.6799,0.55729
0.85068,0.55857
0.90177,0.41952
0.35813,0.48899
0.25596,0.92917
0.46676,0.25401
0.43122,0.70253
0.40233,0.18184
0.85625,0.5842
0.37358,0.22169
0.21899,0.52223
0.43342,0.7413
0.07045,0.84733
0.67988,0.13665
0.8584,0.19983
0.60734,0.54304
0.16232,0.0056531
0.77149,0.76479
0.42107,0.056813
0.58575,0.17416
0.72861,0.53429
0.25306,0.91706
0.75819,0.88703
0.068798,0.18353
0.73707,0.69671
0.77699,0.5019
0.4255,0.61124
0.85577,0.6708
0.52359,0.29882
0.70397,0.38161
0.56768,0.88786
0.84295,0.8988
0.939,0.81544
0.0013578,0.0030907
0.087469,0.26073
0.022799,0.42408
0.34106,0.54135
0.92617,0.2985
0.33808,0.85948
0.34048,0.13812
0.5078,0.85666
0.38431,0.69569
0.6279,0.45039
0.47362,0.94971
0.083498,0.27983
0.44701,0.58757
0.87763,0.4691
0.43742,0.74618
0.46791,0.86083
0.46651,0.4981
0.48743,0.22947
0.085552,0.067383
0.88839,0.23317
0.8616,0.71174
0.87281,0.938
0.13969,0.3939
0.98056,0.64479
0.89641,0.48223
0.014093,0.62288
0.2311,0.52743
0.72499,0.60742
0.58837,0.43343
0.24417,0.42896
0.010177,0.60882
0.95798,0.095447
0.035591,0.88624
0.24694,0.0089151
0.81492,0.1405
0.87987,0.095377
0.35256,0.59342
0.58518,0.66768
0.64803,0.43337
0.13976,0.75193
0.24179,0.65046
0.85737,0.08437
0.97209,0.03146
0.8354,0.83571
0.049858,0.54589
0.94317,0.32147
0.80647,0.6014
0.78962,0.79919
0.049565,0.2832
0.65346,0.48966
0.97285,0.74849
0.56784,0.29896
0.25611,0.88656
0.4468,0.81599
0.098337,0.85959
0.027629,0.89916
0.89994,0.52411
0.1202,0.17779
0.70611,0.83136
0.034834,0.75784
0.95711,0.34287
0.63824,0.34301
0.21647,0.7862
0.72309,0.27884
0.58243,0.42101
0.092069,0.024027
0.49115,0.27827
0.33976,0.28735
0.1709,0.39926
0.69765,0.20368
0.66633,0.44307
0.4333,0.17524
0.1932,0.61642
0.26901,0.55968
0.94478,0.71447
0.67922,0.95938
0.77533,0.60773
0.948,0.059642
0.26871,0.98668
0.77221,0.47535
0.6809,0.41693
0.38015,0.21327
0.38294,0.029668
0.47232,0.33337
0.97584,0.55544
0.8463,0.40806
0.46202,0.82631
0.9912,0.52395
0.92544,0.73902
0.56743,0.96878
0.8245,0.95961
0.64635,0.37957
0.47657,0.91189
0.014854,0.15669
0.47157,0.54299
0.059691,0.65803
0.88964,0.10963
0.43777,0.28023
0.98525,0.60876
0.25375,0.13261
0.545,0.8278
0.83701,0.83335
0.20372,0.54442
0.87494,0.121
0.85635,0.89978
0.21787,0.076979
0.47422,0.83503
0.46939,0.41377
0.50275,0.12544
0.13229,0.87048
0.60295,0.2653
0.8648,0.058109
0.45775,0.72221
0.339,0.40122
0.52698,0.89424
0.77836,0.069368
0.27878,0.37937
0.86467,0.41996
0.23988,0.59765
0.4794,0.89855
0.93471,0.81789
0.70891,0.74322
0.89971,0.06524
0.33591,0.0043351
0.8281,0.50744
0.36616,0.22664
0.53483,0.28948
0.068371,0.084971
0.068339,0.40982
0.12338,0.44302
0.89894,0.35364
0.12018,0.56911
0.87503,0.34857
0.041921,0.14234
0.076593,0.74053
0.45653,0.66825
0.69925,0.57136
0.62869,0.87776
0.66235,0.87541
0.46752,0.14134
0.068134,0.71424
0.30799,0.67116
0.65242,0.53105
0.71511,0.50481
